listener_artist,chart_appearances,match_type,match_score,mbid,artist_mb,matched_name
Selena Gomez,224,exact_text,1.0,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,Selena Gomez,Selena Gomez
Gene Pitney,223,exact_text,1.0,828b1208-2ce4-40c1-b659-11d7f540748c,Gene Pitney,Gene Pitney
Daughtry,223,exact_text,1.0,21e3292e-dac8-4609-b57d-402f926aa41f,Daughtry,Daughtry
Glee Cast,223,exact_text,1.0,29542149-a818-4167-aa91-439adc9d61f5,Glee Cast,Glee Cast
Sugarland,220,exact_text,1.0,f87b740a-c22b-4fae-9987-1f3e16f840c4,Sugarland,Sugarland
B.J. Thomas,218,exact_text,1.0,42a19448-ff60-4fd2-9d10-959bf2000729,B.J. Thomas,B.J. Thomas
Don Henley,218,exact_text,1.0,b2c2d4fe-8c1e-44ec-8be6-ff500e105a90,Don Henley,Don Henley
YoungBoy Never Broke Again,218,exact_text,1.0,127d8614-0876-4408-886c-6f110b047a78,YoungBoy Never Broke Again,YoungBoy Never Broke Again
The Kinks,217,exact_text,1.0,17b53d9f-5c63-4a09-a593-dde4608e0db9,The Kinks,The Kinks
The Marvelettes,216,exact_text,1.0,faca5707-ce1a-4276-a5bc-a4061bfb33d2,The Marvelettes,The Marvelettes
Bobby Goldsboro,216,exact_text,1.0,a85c70af-90e4-4a7c-83b1-e1bd567d7d2f,Bobby Goldsboro,Bobby Goldsboro
Billy Ocean,216,exact_text,1.0,0e422e91-a42a-4b4d-8413-9baff67350f2,Billy Ocean,Billy Ocean
The Hollies,215,exact_text,1.0,d4305549-6b4e-4a57-b24d-8af0743fe191,The Hollies,The Hollies
The Moody Blues,215,exact_text,1.0,774666d2-2064-4d6c-856c-f8cda0aaf9f0,The Moody Blues,The Moody Blues
Dr. Hook,215,exact_text,1.0,1c893468-37a9-4fb7-909f-929751a8ebed,Dr. Hook,Dr. Hook
Lenny Kravitz,215,exact_text,1.0,0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,Lenny Kravitz,Lenny Kravitz
Chappell Roan,214,exact_text,1.0,56a55378-f155-48de-80a5-d80104221267,Chappell Roan,Chappell Roan
Lifehouse,213,exact_text,1.0,04591295-6d94-45cb-b6c7-1ae17c6f380e,Lifehouse,Lifehouse
Bette Midler,212,exact_text,1.0,ed333e8b-d18a-49fc-b361-4ec9731dfdba,Bette Midler,Bette Midler
Paula Abdul,212,exact_text,1.0,275d1fca-22e8-46b9-85e6-c3523098a599,Paula Abdul,Paula Abdul
Al Green,211,exact_text,1.0,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,Al Green,Al Green
Trace Adkins,211,exact_text,1.0,3dc9c919-508f-4255-b05e-0eed6a28137d,Trace Adkins,Trace Adkins
Toto,210,exact_text,1.0,aab5c954-cabe-432e-899e-1c4f99757327,Toto,Toto
Babyface,210,exact_text,1.0,7fa62c0b-2c74-491e-a2a1-17c3b043f326,Babyface,Babyface
Bobby Vee,208,exact_text,1.0,97ebb1b4-1d9c-4303-bb60-074c993e2d53,Bobby Vee,Bobby Vee
The Righteous Brothers,208,exact_text,1.0,1ac3366a-a0e9-4a55-8f6e-796fce32a3b2,The Righteous Brothers,The Righteous Brothers
Expose,208,exact_text,1.0,c9a9f9c2-2396-446e-8220-603114bef4dc,Exposé,Exposé
The Grass Roots,207,exact_text,1.0,3452655c-831e-4552-935a-729129df92da,The Grass Roots,The Grass Roots
Jodeci,207,exact_text,1.0,ed7e12c4-0c08-477c-bd64-5eaa96b9f853,Jodeci,Jodeci
The Dave Clark Five,206,exact_text,1.0,6da6a053-618f-4f17-aea1-c8075bd8cc2d,The Dave Clark Five,The Dave Clark Five
Joe Tex,206,exact_text,1.0,bb25e0ba-fd11-4d2a-8ec3-f5674f67c874,Joe Tex,Joe Tex
The Guess Who,206,exact_text,1.0,4c567499-3a26-40e3-9471-20feb6c73767,The Guess Who,The Guess Who
Bobby Brown,206,exact_text,1.0,d11f9c07-0eac-4a1f-a443-19cd0f63d5f0,Bobby Brown,Bobby Brown
Sting,205,exact_text,1.0,7944ed53-2a58-4035-9b93-140a71e41c34,Sting,Sting
Chris Stapleton,205,exact_text,1.0,71d58182-aa37-4c04-b21a-efe46ea0f221,Chris Stapleton,Chris Stapleton
Frankie Avalon,204,exact_text,1.0,a21c1636-c622-48b7-bf6a-d9032645aa55,Frankie Avalon,Frankie Avalon
Cheap Trick,203,exact_text,1.0,9f870653-72b0-4c6d-8c59-439a95963e09,Cheap Trick,Cheap Trick
Old Dominion,202,exact_text,1.0,a320c615-206f-452f-9a9b-13ea15f8c0eb,Old Dominion,Old Dominion
Wings,201,exact_text,1.0,d922d727-240a-4432-9a88-05a7cf9bc403,Wings,Wings
SWV,201,exact_text,1.0,fffc6a35-ae65-48be-bcc0-9d604e05665e,SWV,SWV
Metallica,200,exact_text,1.0,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,Metallica,Metallica
Color Me Badd,200,exact_text,1.0,c7f33343-7870-4e03-9892-65ad81d18db5,Color Me Badd,Color Me Badd
The Shirelles,199,exact_text,1.0,a8540ea0-1a74-4c22-8b70-1348a77a74a0,The Shirelles,The Shirelles
Jr. Walker & The All Stars,199,exact_text,1.0,07d78001-dde0-489c-9281-d2fa98a85de4,Jr. Walker & the All Stars,Jr. Walker & the All Stars
Taylor Dayne,199,exact_text,1.0,c0cd3de7-4654-482b-913b-6fd7dc4ce9a4,Taylor Dayne,Taylor Dayne
Ricky Nelson,198,fuzzy,0.9565,0b511854-c21c-4af1-9c31-e3fc178ded61,Rick Nelson,Rick Nelson
B.B. King,198,exact_text,1.0,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,B.B. King,B.B. King
Cyndi Lauper,198,exact_text,1.0,7bd9e20e-74b9-446a-a2ed-a223f82a36e7,Cyndi Lauper,Cyndi Lauper
Sam Smith,198,exact_text,1.0,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,Sam Smith,Sam Smith
Johnny Cash,197,exact_text,1.0,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,Johnny Cash
Depeche Mode,197,exact_text,1.0,8538e728-ca0b-4321-b7e5-cff6565dd4c0,Depeche Mode,Depeche Mode
OutKast,197,exact_text,1.0,73fdb566-a9b1-494c-9f32-51768ec9fd27,OutKast,OutKast
Tom Petty And The Heartbreakers,196,exact_text,1.0,f93dbc64-6f08-4033-bcc7-8a0bb4689849,Tom Petty and the Heartbreakers,Tom Petty and the Heartbreakers
Nat King Cole,195,exact_text,1.0,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,Nat King Cole,Nat King Cole
Billy Idol,195,exact_text,1.0,47c8f88b-987a-4b64-9175-2b1b57809727,Billy Idol,Billy Idol
America,193,exact_text,1.0,34cf95c7-4be9-4efd-a48a-c2ea4a0bb114,America,America
New Kids on the Block,193,exact_text,1.0,090dafe5-818c-4bba-9ebf-7e3a651a5c43,New Kids on the Block,New Kids on the Block
Ginuwine,193,exact_text,1.0,9e5fd95d-c0c1-412c-be11-06e7fbe99556,Ginuwine,Ginuwine
Jermaine Jackson,192,exact_text,1.0,ccbdc2ab-1055-44d5-8417-a6b4898bf91b,Jermaine Jackson,Jermaine Jackson
Poison,192,exact_text,1.0,c79c43d4-cbed-4373-89ce-6560f62eb7d8,Poison,Poison
Roxette,191,exact_text,1.0,d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,Roxette
Creed,191,exact_text,1.0,4b1a830b-0a1f-42e5-b8d5-1d6743912e99,Creed,Creed
Petula Clark,190,exact_text,1.0,40e69149-45a7-4dab-8128-c5a4d9654eeb,Petula Clark,Petula Clark
Laura Branigan,190,exact_text,1.0,917976a6-75b1-46af-b57b-71f13de20422,Laura Branigan,Laura Branigan
Ace of Base,190,exact_text,1.0,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,Ace of Base,Ace of Base
Halsey,190,exact_text,1.0,3377f3bb-60fc-4403-aea9-7e800612e060,Halsey,Halsey
Tommy James And The Shondells,188,exact_text,1.0,a13c01e2-7739-4b25-af65-38e2fcb560e2,Tommy James & the Shondells,Tommy James & the Shondells
KC And The Sunshine Band,188,exact_text,1.0,76a5a114-ed6a-4eb6-8a81-ad5768d4b41c,KC and the Sunshine Band,KC and the Sunshine Band
Salt-N-Pepa,188,fuzzy,0.9,26bcd35d-56a3-4e4d-8ad7-7bc5787c3af1,Salt‐N‐Pepa,Salt‐N‐Pepa
Herman's Hermits,187,fuzzy,0.9677,fc9ec2b3-b44a-4dad-8bc3-ff3738ee02ae,Herman’s Hermits,Herman’s Hermits
Jon Secada,187,exact_text,1.0,01d76a27-ee74-4e50-9383-b2f0683bae76,Jon Secada,Jon Secada
50 Cent,187,exact_text,1.0,8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 Cent,50 Cent
Jan & Dean,186,exact_text,1.0,b02cc1b7-35ef-4804-9678-e95085e106ae,Jan & Dean,Jan & Dean
Ray Stevens,186,exact_text,1.0,140220f3-95fe-417a-8b66-4102d2deacb9,Ray Stevens,Ray Stevens
Tommy Roe,186,exact_text,1.0,01e708f5-bb89-44b5-84db-df544cff636d,Tommy Roe,Tommy Roe
Jefferson Starship,186,exact_text,1.0,4854429b-66f7-41c0-a89c-030bb7ccf958,Jefferson Starship,Jefferson Starship
Jackson Browne,185,exact_text,1.0,88527d26-7496-47c5-8358-ebdb1868a90f,Jackson Browne,Jackson Browne
Colbie Caillat,185,exact_text,1.0,efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9,Colbie Caillat,Colbie Caillat
Bob Dylan,184,exact_text,1.0,72c536dc-7137-4477-a521-567eeb840fa8,Bob Dylan,Bob Dylan
Keith Sweat,184,exact_text,1.0,33ecb3d1-9ece-4462-b231-ce6e7a82dd50,Keith Sweat,Keith Sweat
Sarah McLachlan,184,exact_text,1.0,ce58d854-7430-4231-aa44-97f0144b3372,Sarah McLachlan,Sarah McLachlan
Ellie Goulding,183,exact_text,1.0,33ca19f4-18c8-4411-98df-ac23890ce9f5,Ellie Goulding,Ellie Goulding
Donny Osmond,182,exact_text,1.0,0caf9760-a755-4f14-a0ac-f669991527ab,Donny Osmond,Donny Osmond
Bad Company,182,exact_text,1.0,0053dbd9-bfbc-4e38-9f08-66a27d914c38,Bad Company,Bad Company
Guns N' Roses,182,exact_text,1.0,eeb1195b-f213-4ce1-b28c-8565211f8e43,Guns N’ Roses,Guns N’ Roses
War,181,exact_text,1.0,3e6bbdb8-66c8-439c-a3d9-87391ce88740,War,War
Paul Simon,181,exact_text,1.0,05517043-ff78-4988-9c22-88c68588ebb9,Paul Simon,Paul Simon
ZZ Top,181,exact_text,1.0,a81259a0-a2f5-464b-866e-71220f2739f1,ZZ Top,ZZ Top
Anita Baker,181,exact_text,1.0,02349767-d5ac-4528-892d-17b6d40107a1,Anita Baker,Anita Baker
Savage Garden,181,exact_text,1.0,a871fd87-50f7-4032-b06d-da56779edcce,Savage Garden,Savage Garden
Dan Fogelberg,180,exact_text,1.0,b1a7ac99-2ea9-4d3e-b17f-1cad379e46ae,Dan Fogelberg,Dan Fogelberg
Jon Pardi,180,exact_text,1.0,ad590765-191c-4c07-9d64-49633488e9a8,Jon Pardi,Jon Pardi
The Alan Parsons Project,179,exact_text,1.0,f98711e5-06f7-43ed-8239-da0f61a9c460,The Alan Parsons Project,The Alan Parsons Project
*NSYNC,179,exact_text,1.0,603ba565-3967-4be1-931e-9cb945394e86,*NSYNC,*NSYNC
Meghan Trainor,179,exact_text,1.0,b2029169-2574-4305-820f-252a5fde3697,Meghan Trainor,Meghan Trainor
Khalid,179,exact_text,1.0,28737730-ec70-4da5-89c5-77ac13c5c34d,Khalid,Khalid
Otis Redding,178,exact_text,1.0,82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751,Otis Redding,Otis Redding
Santana,178,exact_text,1.0,9a3bf45c-347d-4630-894d-7cf3e8e0b632,Santana,Santana
Loverboy,178,exact_text,1.0,c11ba128-03b1-404d-ae88-452524b7ecc3,Loverboy,Loverboy
The Band Perry,178,exact_text,1.0,28955336-2348-488a-9381-e3a7b0107343,The Band Perry,The Band Perry
Cardi B,178,exact_text,1.0,2f3c4d70-0462-40da-bba3-0aec5772c556,Cardi B,Cardi B
Engelbert Humperdinck,177,exact_text,1.0,62c28bc0-f696-4c50-8e54-5f8e9120bdb8,Engelbert Humperdinck,Engelbert Humperdinck
Tavares,177,exact_text,1.0,08b2c88f-6c13-419b-a4f5-182cc3738e49,Tavares,Tavares
Tevin Campbell,177,exact_text,1.0,f368568b-1f9f-4d29-99e7-89a2125d0cfe,Tevin Campbell,Tevin Campbell
Hootie & The Blowfish,177,exact_text,1.0,b3120863-d98d-4bad-a637-8abd8cde6685,Hootie & the Blowfish,Hootie & the Blowfish
Marty Robbins,176,exact_text,1.0,2c2add7c-9a99-4812-a20e-870d331f01fd,Marty Robbins,Marty Robbins
Etta James,176,exact_text,1.0,e22d2f66-881e-41ca-9356-544697ee5f90,Etta James,Etta James
Cliff Richard,176,exact_text,1.0,b5c2fdfc-d037-45b8-84f9-09ebb7ff8aa1,Cliff Richard,Cliff Richard
Simon & Garfunkel,176,exact_text,1.0,5d02f264-e225-41ff-83f7-d9b1f0b1874a,Simon & Garfunkel,Simon & Garfunkel
The Police,176,exact_text,1.0,9e0e2b01-41db-4008-bd8b-988977d6019a,The Police,The Police
Steely Dan,175,exact_text,1.0,e01c3376-15fa-40d7-b747-5f219bdefdd7,Steely Dan,Steely Dan
Barry White,175,exact_text,1.0,b904d624-9e05-4398-8f4f-88fbcf022f79,Barry White,Barry White
Captain & Tennille,175,exact_text,1.0,ae27f1d1-b8c4-4b2f-88a0-094c3333ed24,Captain & Tennille,Captain & Tennille
Eurythmics,175,exact_text,1.0,b4d32cff-f19e-455f-86c4-f347d824ca61,Eurythmics,Eurythmics
Chuck Berry,174,exact_text,1.0,592a3b6d-c42b-4567-99c9-ecf63bd66499,Chuck Berry,Chuck Berry
The J. Geils Band,174,exact_text,1.0,43b9b30b-f719-464a-8bf3-07c294c257b2,The J. Geils Band,The J. Geils Band
George Benson,173,exact_text,1.0,467f69b6-8d6d-4d2c-bfad-e89adf2806ff,George Benson,George Benson
Nelly,173,exact_text,1.0,811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,Nelly
Eddie Rabbitt,172,exact_text,1.0,486d04cf-355f-4afb-a694-a895918c45ac,Eddie Rabbitt,Eddie Rabbitt
Mary Wells,171,exact_text,1.0,43fe7a49-2a63-48f1-871c-12450d21eeb1,Mary Wells,Mary Wells
The Platters,170,exact_text,1.0,3fb55c03-3ad9-4341-8d0b-7c4c49aefca0,The Platters,The Platters
Boz Scaggs,170,exact_text,1.0,18a33653-bbaf-4aa7-884c-73f02a7a4515,Boz Scaggs,Boz Scaggs
The Steve Miller Band,169,exact_normalized,1.0,e57f0cac-4f56-473c-8d7e-d93f753fd586,Steve Miller Band,Steve Miller Band
Jewel,169,exact_text,1.0,abae8575-ec8a-4736-abc3-1ad5093a68aa,Jewel,Jewel
Jody Watley,168,exact_text,1.0,699e687d-9e77-4fd0-9b7a-54d2aaadf05b,Jody Watley,Jody Watley
Debbie Gibson,168,exact_text,1.0,5c7c8529-dcbb-4ff8-b2c9-d363a91756ea,Debbie Gibson,Debbie Gibson
Culture Club,167,exact_text,1.0,81435053-e1a2-48a4-adfd-e89f310c7b38,Culture Club,Culture Club
Howard Jones,167,exact_text,1.0,23b2cc78-7595-4630-bebb-a349a4f25262,Howard Jones,Howard Jones
Jimmie Rodgers,166,exact_text,1.0,394492c0-cecf-40a8-b676-0e5706317fab,Jimmie Rodgers,Jimmie Rodgers
The Monkees,166,exact_text,1.0,b8549efe-f4fd-4dc0-8ef1-226e9c400233,The Monkees,The Monkees
Jay & The Americans,165,exact_text,1.0,4d3279bc-b3de-45da-aa2c-2274ef08c6dd,Jay & the Americans,Jay & the Americans
Little Big Town,165,exact_text,1.0,76e78b58-f301-4975-8058-7f84d8360738,Little Big Town,Little Big Town
Solomon Burke,164,exact_text,1.0,d5c79890-36c5-4f1b-bed3-4468eee093f3,Solomon Burke,Solomon Burke
Ben E. King,163,exact_text,1.0,837555ba-012e-45f1-9a9c-9628da13ee54,Ben E. King,Ben E. King
Sly & The Family Stone,163,exact_text,1.0,b7ec4c54-1f93-4bf2-957f-7b9921ab84ea,Sly & the Family Stone,Sly & the Family Stone
XXXTENTACION,163,exact_text,1.0,61af87f4-16ee-4431-8504-cc06187079fb,XXXTENTACION,XXXTENTACION
Glenn Frey,162,exact_text,1.0,a717be4f-8b3d-4355-b33c-2b84f88fe40d,Glenn Frey,Glenn Frey
Amy Grant,162,exact_text,1.0,3cd18a93-1797-4bbb-9b8a-c096d5e7864c,Amy Grant,Amy Grant
Foo Fighters,162,exact_text,1.0,67f66c07-6e61-4026-ade5-7e782fad3a5d,Foo Fighters,Foo Fighters
Lil Wayne,162,exact_text,1.0,ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,Lil Wayne
Twenty One Pilots,162,exact_text,1.0,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,twenty one pilots,twenty one pilots
Brian Hyland,161,exact_text,1.0,1de9c97e-2409-409b-bf99-3ae711af6e4e,Brian Hyland,Brian Hyland
Johnnie Taylor,161,exact_text,1.0,4c1c21bc-56d9-4bed-8b58-360b08e76ffa,Johnnie Taylor,Johnnie Taylor
George Harrison,161,exact_text,1.0,42a8f507-8412-4611-854f-926571049fa0,George Harrison,George Harrison
Ohio Players,161,exact_text,1.0,81e07550-d0e2-467e-bc71-44b5d52de8f4,Ohio Players,Ohio Players
Melissa Etheridge,161,exact_text,1.0,b3ae82c2-e60b-4551-a76d-6620f1b456aa,Melissa Etheridge,Melissa Etheridge
Dru Hill,161,exact_text,1.0,2d7d0a67-ae5d-4ac0-93aa-aa52ef3a976a,Dru Hill,Dru Hill
Teddy Swims,161,exact_text,1.0,35feae82-8b2c-4f8f-ae7a-af5662848947,Teddy Swims,Teddy Swims
Sean Paul,160,exact_text,1.0,c3da3346-2643-48a7-93cd-011f6834b3d7,Sean Paul,Sean Paul
Green Day,160,exact_text,1.0,084308bd-1654-436f-ba03-df6697104e19,Green Day,Green Day
Andy Gibb,159,exact_text,1.0,f1d174fc-6bd9-41fe-b4c8-972ab578fb5c,Andy Gibb,Andy Gibb
UB40,159,exact_text,1.0,7113aab7-628f-4050-ae49-dbecac110ca8,UB40,UB40
M.C. Hammer,159,fuzzy,0.9474,cba94150-9113-4017-acc2-a8cc0313a084,MC Hammer,MC Hammer
Dustin Lynch,159,exact_text,1.0,64f8c7a9-1074-4ab7-bb2c-8397884cd38a,Dustin Lynch,Dustin Lynch
Maren Morris,159,exact_text,1.0,109357f0-eb37-4672-9697-dca8c83a61b5,Maren Morris,Maren Morris
Perry Como,158,exact_text,1.0,0182474b-8a1d-46d0-9d0f-e6df353335ea,Perry Como,Perry Como
Conway Twitty,158,exact_text,1.0,a3c60d26-90d6-4788-ba9b-a89693fc396d,Conway Twitty,Conway Twitty
Carole King,158,exact_text,1.0,bf6c29f5-b69f-4842-9031-37f9645d365d,Carole King,Carole King
Kim Carnes,158,exact_text,1.0,600c5212-a8e6-458e-bd3f-78b6fbfe329a,Kim Carnes,Kim Carnes
Bailey Zimmerman,158,exact_text,1.0,20543896-ec2c-48c4-b6b2-507c6cbe9918,Bailey Zimmerman,Bailey Zimmerman
Lesley Gore,157,exact_text,1.0,7f565c58-cf5d-441b-821f-c314ddf60c99,Lesley Gore,Lesley Gore
Ronnie Milsap,157,exact_text,1.0,f5d7d748-256e-4875-a065-78cf2f1e3d39,Ronnie Milsap,Ronnie Milsap
Dolly Parton,157,exact_text,1.0,1d543e07-d0d2-4834-a8db-d65c50c2a856,Dolly Parton,Dolly Parton
Scotty McCreery,157,exact_text,1.0,2294c553-58e4-425b-8bab-bee01f2d477a,Scotty McCreery,Scotty McCreery
Charlie Rich,156,exact_text,1.0,9fb7fe77-4e8b-4cbd-ba8f-84bcd80a24bc,Charlie Rich,Charlie Rich
The Chi-lites,156,fuzzy,0.96,daf21090-1c0f-46e6-bd76-9cd4d6ef7128,The Chi‐Lites,The Chi‐Lites
Paul McCartney,156,exact_text,1.0,ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney,Paul McCartney
Juice Newton,156,exact_text,1.0,80f71f44-b3cd-4386-9768-b3398180f708,Juice Newton,Juice Newton
Jo Dee Messina,156,exact_text,1.0,3f8ee838-9e81-4a22-975a-bce739631165,Jo Dee Messina,Jo Dee Messina
Panic! At The Disco,156,exact_text,1.0,b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic! at the Disco,Panic! at the Disco
DaBaby,156,exact_text,1.0,87ae83df-6173-40cc-a0f2-bad543faa6aa,DaBaby,DaBaby
Lou Rawls,155,exact_text,1.0,c8bd802a-6e4a-41a4-95fa-2c1ee33f65a5,Lou Rawls,Lou Rawls
Peaches & Herb,155,exact_text,1.0,8423b7a8-4e6a-4c78-aa51-5e39764af467,Peaches & Herb,Peaches & Herb
The Cover Girls,155,exact_text,1.0,6bd8c926-3135-4d0c-acd6-8dd42fec3661,The Cover Girls,The Cover Girls
Ashanti,155,exact_text,1.0,a47ed6d5-480e-428c-8ce9-d7a6a571e857,Ashanti,Ashanti
Flo Rida,155,exact_text,1.0,4593d49a-7f67-46ba-9ec0-126bd676286f,Flo Rida,Flo Rida
Tony Bennett,154,exact_text,1.0,8be0594f-8c13-46bb-ab06-f93ffba5c776,Tony Bennett,Tony Bennett
Creedence Clearwater Revival,154,exact_text,1.0,109958eb-a335-4c5e-907e-597ff4c6af46,Creedence Clearwater Revival,Creedence Clearwater Revival
Jason Mraz,154,exact_text,1.0,82eb8936-7bf6-4577-8320-a2639465206d,Jason Mraz,Jason Mraz
Patti Page,153,exact_text,1.0,46bd1529-4301-4d10-9124-17d9e858034e,Patti Page,Patti Page
Gene Chandler,153,exact_text,1.0,89ac1a98-98f0-473c-96ef-e6f7cb0944ae,Gene Chandler,Gene Chandler
K-Ci & JoJo,153,fuzzy,0.96,23d1dfc6-0281-488a-8e32-ef7ddc279fbc,K‐Ci & JoJo,K‐Ci & JoJo
Gwen Stefani,153,exact_text,1.0,2e41ae9c-afd2-4f20-8f1e-17281ce9b472,Gwen Stefani,Gwen Stefani
The Kingston Trio,152,exact_text,1.0,78977492-5888-4c7a-92b3-95293e90a653,The Kingston Trio,The Kingston Trio
Christopher Cross,152,exact_text,1.0,883e4ba4-8ccc-47ed-81df-df51e41792a9,Christopher Cross,Christopher Cross
Motley Crue,152,exact_text,1.0,26f07661-e115-471d-a930-206f5c89d17c,Mötley Crüe,Mötley Crüe
Tony! Toni! Tone!,152,exact_text,1.0,511562a6-c381-44df-9bc4-27be779716b8,Tony! Toni! Toné!,Tony! Toni! Toné!
Booker T. & The MG's,151,fuzzy,0.9756,377015fb-c02f-4b05-960b-e0df6a7ea99e,Booker T. & the MG’s,Booker T. & the MG’s
Kansas,151,exact_text,1.0,69689acf-d9cd-4d20-a972-47db4ed51b1a,Kansas,Kansas
Faith Evans,151,exact_text,1.0,ebcd0bad-75ef-4203-b7b3-7af38a9ef198,Faith Evans,Faith Evans
Bread,150,exact_text,1.0,e3bcf587-a354-4723-a2d3-1c679d6571ea,Bread,Bread
Cat Stevens,150,exact_text,1.0,e2345fdf-2be7-47c5-a6dd-be64353ad134,Cat Stevens,Cat Stevens
The Jacksons,150,exact_text,1.0,e5257dc5-1edd-4fca-b7e6-1158e00522c8,The Jacksons,The Jacksons
2Pac,150,exact_text,1.0,382f1005-e9ab-4684-afd4-0bdae4ee37f2,2Pac,2Pac
Collective Soul,150,exact_text,1.0,aa266ac7-d919-4132-982e-76cbd95591a7,Collective Soul,Collective Soul
The All-American Rejects,150,fuzzy,0.9787,09885b8e-f235-4b80-a02a-055539493173,The All‐American Rejects,The All‐American Rejects
John Michael Montgomery,149,exact_text,1.0,9647191b-5891-4885-bccc-f6bb9b200a6d,John Michael Montgomery,John Michael Montgomery
Third Eye Blind,149,exact_text,1.0,92a42e82-b36f-4308-82c1-68bad2e03c89,Third Eye Blind,Third Eye Blind
Peter| Paul & Mary,148,exact_text,1.0,3d621c94-2356-4532-ad52-79e0ef73e20c,"Peter, Paul and Mary","Peter, Paul and Mary"
Bob Seger & The Silver Bullet Band,148,exact_text,1.0,aeea3060-05ba-4dda-8c92-3dc899e24ce8,Bob Seger & the Silver Bullet Band,Bob Seger & the Silver Bullet Band
Blondie,148,exact_text,1.0,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,Blondie,Blondie
Starship,148,exact_text,1.0,fbf445c0-11ae-4d3e-af1a-c6e2783e447c,Starship,Starship
Lil Nas X,148,exact_text,1.0,0b30341b-b59d-4979-8130-b66c0e475321,Lil Nas X,Lil Nas X
Melissa Manchester,147,exact_text,1.0,b1fdf831-b341-459e-9226-c7dc6ef0a93d,Melissa Manchester,Melissa Manchester
Paramore,147,exact_text,1.0,44cf61b8-5197-448a-b82b-cef6ee89fac5,Paramore,Paramore
Sonny & Cher,146,exact_text,1.0,3d6e4b6d-2700-458c-9722-9021965a8164,Sonny & Cher,Sonny & Cher
Pretenders,146,exact_text,1.0,e9c832b0-384b-4ee6-aec0-111372784aac,Pretenders,Pretenders
Thompson Twins,146,exact_text,1.0,228af6b5-f691-4ed2-a63b-10cc6fcc1144,Thompson Twins,Thompson Twins
Wham!,146,exact_text,1.0,d570bb31-b9ca-45a4-a2d9-11b186d9c159,Wham!,Wham!
Pearl Jam,146,exact_text,1.0,83b9cbe7-9857-49e2-ab8e-b57b01038103,Pearl Jam,Pearl Jam
Dusty Springfield,145,exact_text,1.0,b896aa8c-2761-40ce-b485-0e1fffd26167,Dusty Springfield,Dusty Springfield
Herb Alpert & The Tijuana Brass,145,exact_text,1.0,012ef4f9-2d35-4000-86e5-bc761f87dab9,Herb Alpert & the Tijuana Brass,Herb Alpert & the Tijuana Brass
Irene Cara,145,exact_text,1.0,26358fa2-80c2-47b0-a08b-33817caca7e8,Irene Cara,Irene Cara
The Bangles,145,exact_text,1.0,f31ec2ac-9071-4306-acd1-d2c8321033b5,The Bangles,The Bangles
Seal,145,exact_text,1.0,f053ae01-dae6-4aae-9883-e8c279fdbef4,Seal,Seal
Phil Vassar,145,exact_text,1.0,2b95a657-9729-4dc7-a02f-7d8624d2c970,Phil Vassar,Phil Vassar
Staind,144,exact_text,1.0,777a21a8-0d0f-4cf3-86b4-65bc0eba5649,Staind,Staind
Del Shannon,143,exact_text,1.0,2e885bfb-1f59-49cf-8d51-e743445e1b48,Del Shannon,Del Shannon
Ronnie Dove,143,exact_text,1.0,219e5d13-3560-4a80-a864-adc64bebdb6e,Ronnie Dove,Ronnie Dove
Gary Lewis And The Playboys,143,exact_text,1.0,7239a68e-2b03-42b0-95b6-dc268fe91806,Gary Lewis & the Playboys,Gary Lewis & the Playboys
Craig Morgan,143,exact_text,1.0,1415b94a-ae0d-4918-9100-1943e8227f1b,Craig Morgan,Craig Morgan
Jennifer Lopez,142,exact_text,1.0,f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,Jennifer Lopez
Fergie,142,exact_text,1.0,1c46e82f-4764-4d82-a33b-5d5aee5e2881,Fergie,Fergie
Lobo,141,exact_text,1.0,3dc30744-48ad-4e74-889a-246273e5e344,Lobo,Lobo
Eddie Kendricks,141,exact_text,1.0,cf3ea6e9-c856-4737-a988-6b64cc9f2bf2,Eddie Kendricks,Eddie Kendricks
Jeffrey Osborne,141,exact_text,1.0,dfb666cb-933c-4675-8678-da8d6b43f86b,Jeffrey Osborne,Jeffrey Osborne
The Doors,140,exact_text,1.0,9efff43b-3b29-4082-824e-bc82f646f93d,The Doors,The Doors
